dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1645052400,2022-02-16 23:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.32,,4.9,4.64,6.61,9.67,1001,,,79,7.48,249,,,,,,100,804,Clouds,overcast clouds,04n
1645056000,2022-02-17 00:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.27,,5.73,8.27,6.82,8.7,1001,,,84,0.89,206,0.89,2.79,,,,100,501,Rain,moderate rain,10n
1645059600,2022-02-17 01:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.51,,6.14,4.66,7.12,10.23,999,,,85,8.29,249,,0.76,,,,99,500,Rain,light rain,10n
1645063200,2022-02-17 02:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.85,,6.3,8.04,7.37,10.78,998,,,84,1.79,231,1.79,0.54,,,,67,500,Rain,light rain,10n
1645066800,2022-02-17 03:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,9.34,,6.6,7.92,7.93,10.78,997,,,83,2.68,213,4.92,,,,,74,803,Clouds,broken clouds,04n
1645070400,2022-02-17 04:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,10.13,,6.84,9.29,8.5,11.66,996,,,80,0.89,129,0.89,,,,,9,800,Clear,sky is clear,01n
1645074000,2022-02-17 05:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,10.56,,6.89,9.71,8.5,11.66,996,,,78,0.89,284,2.68,,,,,89,804,Clouds,overcast clouds,04n
1645077600,2022-02-17 06:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,11.08,,6.82,10.2,9.55,12.33,996,,,75,3.58,280,5.81,,,,,46,802,Clouds,scattered clouds,03n
1645081200,2022-02-17 07:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,11.43,,6.36,10.48,10.1,12.33,995,,,71,2.68,267,3.58,,,,,41,802,Clouds,scattered clouds,03d
1645084800,2022-02-17 08:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,11.59,,6.31,10.63,8.79,12.54,997,,,70,3.58,295,5.81,,,,,44,802,Clouds,scattered clouds,03d
1645088400,2022-02-17 09:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,9.07,,6.16,5.83,7.82,11.28,998,,,82,6.71,225,9.83,1.78,,,,69,501,Rain,moderate rain,10d
1645092000,2022-02-17 10:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,9.98,,2.81,8.18,9.07,11.78,999,,,61,3.58,258,7.6,0.39,,,,62,500,Rain,light rain,10d
1645095600,2022-02-17 11:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,10.27,,3.54,9,9.77,12.18,1000,,,63,9.78,293,,,,,,30,802,Clouds,scattered clouds,03d
1645099200,2022-02-17 12:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,10.78,,2.86,9.43,9.62,13.45,1000,,,58,9.53,289,,,,,,32,802,Clouds,scattered clouds,03d
1645102800,2022-02-17 13:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,9.34,,1.98,6.47,5.31,10.9,1001,,,60,5.81,281,7.6,,,,,87,804,Clouds,overcast clouds,04d
1645106400,2022-02-17 14:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.19,,2.01,6,5.7,10.37,1002,,,65,3.58,270,4.92,0.33,,,,56,500,Rain,light rain,10d
1645110000,2022-02-17 15:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.07,,2.57,5.99,5.71,8.33,1002,,,73,1.79,274,2.68,0.23,,,,33,500,Rain,light rain,10d
1645113600,2022-02-17 16:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.86,,1.17,2.58,3.66,7.73,1004,,,77,2.68,268,3.58,,,,,55,803,Clouds,broken clouds,04d
1645117200,2022-02-17 17:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.24,,1.18,2.4,4.25,7.33,1005,,,75,3.58,252,5.81,,,,,93,804,Clouds,overcast clouds,04n
1645120800,2022-02-17 18:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.87,,0.06,3.44,2.96,5.61,1005,,,71,1.79,263,3.58,,,,,100,804,Clouds,overcast clouds,04n
1645124400,2022-02-17 19:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.62,,0.58,1.65,3.44,5.55,1006,,,75,3.58,278,5.81,1.14,,,,100,501,Rain,moderate rain,10n
1645128000,2022-02-17 20:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.85,,0.04,1.19,2.96,5.78,1007,,,71,4.92,265,5.81,0.45,,,,52,500,Rain,light rain,10n
1645131600,2022-02-17 21:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.85,,-0.31,2.57,3.48,6.07,1009,,,69,2.68,235,3.58,,,,,78,803,Clouds,broken clouds,04n
1645135200,2022-02-17 22:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.07,,0.06,3.68,3.48,6.66,1010,,,70,1.79,299,2.68,,,,,61,803,Clouds,broken clouds,04n
1645138800,2022-02-17 23:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.31,,0.48,3.95,3.51,6.66,1010,,,71,1.79,299,2.68,,,,,75,803,Clouds,broken clouds,04n
1645142400,2022-02-18 00:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.09,,0.47,0.52,3.48,6.66,1013,,,72,7.32,292,,,,,,93,804,Clouds,overcast clouds,04n
1645146000,2022-02-18 01:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.37,,0.54,5.37,2.94,6.66,1011,,,71,0.89,246,1.79,,,,,100,804,Clouds,overcast clouds,04n
1645149600,2022-02-18 02:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.44,,-1.1,3.28,3.48,6.34,1012,,,62,2.68,239,3.58,,,,,99,804,Clouds,overcast clouds,04n
1645153200,2022-02-18 03:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.58,,-0.71,2.25,3.51,5.67,1012,,,68,2.68,253,4.92,,,,,99,804,Clouds,overcast clouds,04n
1645156800,2022-02-18 04:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.46,,0.51,1.82,2.82,5.1,1012,,,81,1.79,255,2.68,0.15,,,,77,500,Rain,light rain,10n
1645160400,2022-02-18 05:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.13,,0.86,-1.22,2.38,5.37,1012,,,85,5.43,274,,0.16,,,,65,500,Rain,light rain,10n
1645164000,2022-02-18 06:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.75,,0.65,-1.64,2.26,5.1,1012,,,86,5.31,275,,,,,,24,801,Clouds,few clouds,02n
1645167600,2022-02-18 07:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.67,,1.39,-0.17,2.82,6.48,1012,,,85,4.7,271,,,,,,10,800,Clear,sky is clear,01d
1645171200,2022-02-18 08:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.85,,1.87,1.49,3.48,7.33,1012,,,81,4.33,263,,,,,,61,803,Clouds,broken clouds,04d
1645174800,2022-02-18 09:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.72,,2.79,3.57,5.15,7.96,1012,,,76,4.81,261,,,,,,96,804,Clouds,overcast clouds,04d
1645178400,2022-02-18 10:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.33,,3.19,8.33,5.61,10.11,1011,,,70,0.89,264,0.89,,,,,23,801,Clouds,few clouds,02d
1645182000,2022-02-18 11:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,9.01,,3.43,6.67,7.32,10.11,1010,,,68,4.24,258,,,,,,80,803,Clouds,broken clouds,04d
1645185600,2022-02-18 12:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.27,,3.33,5.94,7.32,9.48,1010,,,71,3.88,242,,,,,,100,804,Clouds,overcast clouds,04d
1645189200,2022-02-18 13:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.63,,4.04,4.92,6.44,8.5,1008,,,78,4.34,231,,1.02,,,,100,501,Rain,moderate rain,10d
1645192800,2022-02-18 14:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.47,,4.43,7.47,5.46,9.44,1006,,,81,0.89,157,1.79,,,,,98,804,Clouds,overcast clouds,04d
1645196400,2022-02-18 15:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.86,,4.81,5.57,5.61,10.18,1006,,,81,3.62,180,,,,,,100,804,Clouds,overcast clouds,04d
1645200000,2022-02-18 16:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.89,,4.84,5.91,5.7,9.81,1005,,,81,3.1,176,,,,,,83,803,Clouds,broken clouds,04d
1645203600,2022-02-18 17:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.87,,4.36,4.95,5.31,10.92,1004,,,84,2.72,173,,,,,,96,804,Clouds,overcast clouds,04n
1645207200,2022-02-18 18:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.99,,3.83,3.99,4.59,10.55,1003,,,86,2.6,181,,,,,,13,801,Clouds,few clouds,02n
1645210800,2022-02-18 19:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.65,,3.82,3.34,4.59,9.11,1003,,,88,2.93,204,,,,,,9,800,Clear,sky is clear,01n
1645214400,2022-02-18 20:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.58,,5.53,3.85,3.84,9.67,1003,,,93,3.91,221,,,,,,1,800,Clear,sky is clear,01n
1645218000,2022-02-18 21:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.88,,3.92,6.06,2.89,12.22,1002,,,71,5.33,240,,,,,,10,800,Clear,sky is clear,01n
1645221600,2022-02-18 22:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,10.18,,4.96,9.08,4.59,12.02,1002,,,70,0.89,279,2.68,,,,,71,803,Clouds,broken clouds,04n
1645225200,2022-02-18 23:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.92,,2.39,5.02,6.28,8.7,1004,,,68,4.92,296,5.81,,,,,96,804,Clouds,overcast clouds,04n
1645228800,2022-02-19 00:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.07,,1.16,7.07,6.01,7.89,1005,,,66,0.89,266,2.68,,,,,99,804,Clouds,overcast clouds,04n
1645232400,2022-02-19 01:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.93,,-0.46,6.93,5.72,7.59,1006,,,59,0.89,221,2.68,,,,,100,804,Clouds,overcast clouds,04n
1645236000,2022-02-19 02:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.81,,-1.41,3.27,5.66,7.54,1007,,,55,5.81,260,6.71,,,,,99,804,Clouds,overcast clouds,04n
1645239600,2022-02-19 03:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.09,,-0.76,4.05,5.15,6.66,1008,,,61,2.68,241,3.58,,,,,99,804,Clouds,overcast clouds,04n
1645243200,2022-02-19 04:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.41,,-0.75,4.07,4.6,5.92,1008,,,64,1.79,281,2.68,,,,,44,802,Clouds,scattered clouds,03n
1645246800,2022-02-19 05:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.15,,-0.96,3.77,4.05,5.87,1009,,,64,1.79,249,3.58,,,,,16,801,Clouds,few clouds,02n
1645250400,2022-02-19 06:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.1,,-0.82,0.23,4.05,5.88,1009,,,65,8.24,265,,,,,,15,801,Clouds,few clouds,02n
1645254000,2022-02-19 07:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.38,,-1.35,5.38,4.04,6.43,1010,,,61,0.89,251,2.68,,,,,2,800,Clear,sky is clear,01d
1645257600,2022-02-19 08:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.74,,-2.29,5.74,4.62,6.43,1012,,,55,0.89,295,1.79,,,,,15,801,Clouds,few clouds,02d
1645261200,2022-02-19 09:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.16,,-2.61,2.44,5.15,7.89,1013,,,52,5.81,267,9.83,,,,,34,802,Clouds,scattered clouds,03d
1645264800,2022-02-19 10:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7,,-2.63,4.55,5.46,8.45,1013,,,49,3.58,254,4.92,,,,,34,802,Clouds,scattered clouds,03d
1645268400,2022-02-19 11:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.31,,-3.93,3.9,6.01,8.45,1014,,,43,5.81,286,7.6,,,,,25,802,Clouds,scattered clouds,03d
1645272000,2022-02-19 12:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.51,,-4.33,5.17,6.57,9.4,1014,,,41,3.58,282,4.92,,,,,3,800,Clear,sky is clear,01d
1645275600,2022-02-19 13:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.87,,-5.56,4.61,6.57,9.4,1014,,,36,5.81,262,8.94,,,,,11,801,Clouds,few clouds,02d
1645279200,2022-02-19 14:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.4,,-5.62,5.61,6.81,8.56,1014,,,37,2.68,263,3.58,,,,,39,802,Clouds,scattered clouds,03d
1645282800,2022-02-19 15:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.88,,-6.35,4.99,5.9,8.45,1015,,,36,2.68,263,3.58,,,,,96,804,Clouds,overcast clouds,04d
1645286400,2022-02-19 16:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.79,,-6,5.79,4.59,6.66,1015,,,40,0.89,286,1.79,,,,,93,804,Clouds,overcast clouds,04d
1645290000,2022-02-19 17:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.1,,-5.49,0.49,2.37,5.23,1016,,,47,4.47,273,,,,,,75,803,Clouds,broken clouds,04n
1645293600,2022-02-19 18:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.87,,-4.89,-0.78,1.71,4.56,1016,,,54,4.04,273,,,,,,84,803,Clouds,broken clouds,04n
1645297200,2022-02-19 19:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.33,,-4.3,-1.14,0.73,3.68,1016,,,59,3.58,267,,,,,,84,803,Clouds,broken clouds,04n
1645300800,2022-02-19 20:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,1.16,,-4.33,-2.36,-0.81,3.13,1016,,,64,3.31,251,,,,,,96,804,Clouds,overcast clouds,04n
1645304400,2022-02-19 21:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,0.2,,-4.26,-3.63,-1.34,2.03,1016,,,69,3.45,248,,,,,,64,803,Clouds,broken clouds,04n
1645308000,2022-02-19 22:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,-0.86,,-4.29,-4.77,-2.18,2.02,1016,,,75,3.27,238,,,,,,4,800,Clear,sky is clear,01n
1645311600,2022-02-19 23:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,-1.26,,-4.22,-5.62,-3.03,1.84,1016,,,78,3.72,231,,,,,,0,800,Clear,sky is clear,01n
1645315200,2022-02-20 00:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,-0.76,,-3.58,-5.58,-2.63,1.84,1015,,,79,4.54,232,,,,,,59,803,Clouds,broken clouds,04n
1645318800,2022-02-20 01:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,-0.01,,-2.69,-4.78,-2.06,2.57,1015,,,80,4.75,233,,,,,,89,804,Clouds,overcast clouds,04n
1645322400,2022-02-20 02:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,1.31,,-2.32,1.31,-1.16,3.7,1013,,,75,0.89,147,0.89,,,,,99,804,Clouds,overcast clouds,04n
1645326000,2022-02-20 03:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.23,,-2.36,2.23,-0.6,3.7,1012,,,70,0.89,142,0.89,,,,,100,804,Clouds,overcast clouds,04n
1645329600,2022-02-20 04:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.56,,-2.08,2.56,0.46,3.14,1013,,,70,0.89,291,1.79,,,,,100,804,Clouds,overcast clouds,04n
1645333200,2022-02-20 05:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,1.76,,-0.86,-3.9,0.7,4,1013,,,82,7.64,254,,0.27,,,,71,500,Rain,light rain,10n
1645336800,2022-02-20 06:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.08,,-1.04,0.22,0.17,3.84,1013,,,79,1.79,243,3.58,0.2,,,,73,500,Rain,light rain,10d
1645340400,2022-02-20 07:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.62,,-0.57,-0.79,1.57,3.56,1014,,,79,3.58,283,4.92,,,,,85,804,Clouds,overcast clouds,04d
1645344000,2022-02-20 08:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.31,,-0.13,1.64,2.12,4.44,1014,,,78,1.79,271,2.68,,,,,95,804,Clouds,overcast clouds,04d
1645347600,2022-02-20 09:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.64,,0.22,4.64,3.23,5.33,1014,,,73,0.89,277,1.79,,,,,94,804,Clouds,overcast clouds,04d
1645351200,2022-02-20 10:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.03,,0.37,6.03,4.34,7.73,1014,,,67,0.89,347,1.79,,,,,99,804,Clouds,overcast clouds,04d
1645354800,2022-02-20 11:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.53,,0.43,6.53,5.18,7.33,1014,,,65,0.89,195,1.79,,,,,100,804,Clouds,overcast clouds,04d
1645358400,2022-02-20 12:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.11,,0.77,5.26,6.01,7.89,1014,,,64,2.68,242,3.58,,,,,100,804,Clouds,overcast clouds,04d
1645362000,2022-02-20 13:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.95,,1.12,7,6.57,8.93,1013,,,62,1.79,267,2.68,,,,,100,804,Clouds,overcast clouds,04d
1645365600,2022-02-20 14:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.88,,1.06,7.88,6.57,9,1013,,,62,0.89,292,1.79,,,,,99,804,Clouds,overcast clouds,04d
1645369200,2022-02-20 15:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.53,,1.17,7.53,6.29,8.33,1012,,,64,0.89,275,1.79,,,,,99,804,Clouds,overcast clouds,04d
1645372800,2022-02-20 16:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.13,,1.21,7.13,5.71,8.33,1012,,,66,0.89,244,0.89,,,,,100,804,Clouds,overcast clouds,04d
1645376400,2022-02-20 17:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.89,,1.4,6.89,5.46,7.54,1011,,,68,0.89,240,1.79,,,,,90,804,Clouds,overcast clouds,04n
1645380000,2022-02-20 18:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.76,,1.68,3.2,5.7,7.59,1011,,,70,5.82,255,,,,,,88,804,Clouds,overcast clouds,04n
1645383600,2022-02-20 19:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,6.9,,1.81,3.28,5.17,8.7,1011,,,70,6.06,254,,,,,,93,804,Clouds,overcast clouds,04n
1645387200,2022-02-20 20:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.49,,1.34,3.93,5.17,8.7,1010,,,65,6.36,252,,,,,,99,804,Clouds,overcast clouds,04n
1645390800,2022-02-20 21:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.65,,1.71,4.08,5.17,8.7,1009,,,66,6.51,252,,,,,,100,804,Clouds,overcast clouds,04n
1645394400,2022-02-20 22:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.77,,1.39,4.12,5.61,8.7,1008,,,64,6.84,255,,,,,,100,804,Clouds,overcast clouds,04n
1645398000,2022-02-20 23:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.89,,1.29,7.89,6.28,8.56,1007,,,63,0.89,167,0.89,,,,,100,804,Clouds,overcast clouds,04n
1645401600,2022-02-21 00:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.94,,1.34,4.23,6.82,9,1005,,,63,7.19,246,,,,,,100,804,Clouds,overcast clouds,04n
1645405200,2022-02-21 01:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.19,,1.57,4.49,7.12,9.44,1004,,,63,7.39,245,,,,,,100,804,Clouds,overcast clouds,04n
1645408800,2022-02-21 02:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.44,,1.59,7.57,6.83,9.44,1003,,,62,1.79,193,2.68,,,,,100,804,Clouds,overcast clouds,04n
1645412400,2022-02-21 03:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.44,,1.81,8.44,6.83,9.44,1002,,,63,0.89,103,1.79,,,,,100,804,Clouds,overcast clouds,04n
1645416000,2022-02-21 04:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.27,,1.65,8.27,7.37,9.11,1001,,,63,0.89,150,1.79,,,,,100,804,Clouds,overcast clouds,04n
1645419600,2022-02-21 05:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,8.37,,1.74,7.49,6.21,9.2,1000,,,63,1.79,263,3.58,,,,,100,804,Clouds,overcast clouds,04n
1645423200,2022-02-21 06:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.32,,2.02,3.32,5.66,8.61,999,,,69,7.56,243,,0.22,,,,100,500,Rain,light rain,10d
1645426800,2022-02-21 07:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.45,,2.34,7.45,6.77,8.56,998,,,70,0.89,180,1.79,0.19,,,,100,500,Rain,light rain,10d
1645430400,2022-02-21 08:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,7.53,,2.22,4.53,4.21,8.7,999,,,69,4.92,249,6.71,,,,,94,804,Clouds,overcast clouds,04d
1645434000,2022-02-21 09:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.84,,1.15,1.18,2.68,6.29,1001,,,77,4.92,268,5.81,1.78,,,,97,501,Rain,moderate rain,10d
1645437600,2022-02-21 10:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.44,,-1.01,2.95,3.79,6.62,1003,,,67,1.79,287,2.68,,,,,100,804,Clouds,overcast clouds,04d
1645441200,2022-02-21 11:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.73,,-0.59,3.28,2.96,6.66,1004,,,68,1.79,349,4.92,,,,,100,804,Clouds,overcast clouds,04d
1645444800,2022-02-21 12:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.4,,-1.14,5.4,2.88,7.39,1004,,,62,0.89,210,1.79,0.13,,,,86,500,Rain,light rain,10d
1645448400,2022-02-21 13:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.06,,-0.98,4.06,2.32,6.83,1004,,,69,0.89,241,2.68,,,,,34,802,Clouds,scattered clouds,03d
1645452000,2022-02-21 14:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.14,,-1.16,3.76,4.34,7.18,1003,,,63,1.79,237,1.79,0.16,,,,26,500,Rain,light rain,10d
1645455600,2022-02-21 15:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,5.02,,-1.65,3.62,4.06,6.62,1003,,,61,1.79,248,2.68,,,,,0,800,Clear,sky is clear,01d
1645459200,2022-02-21 16:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,4.29,,-1.69,4.29,3.13,5.67,1003,,,64,0.89,282,1.79,,,,,0,800,Clear,sky is clear,01d
1645462800,2022-02-21 17:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.43,,-2.04,1.78,2.39,4.56,1002,,,66,1.79,270,2.68,,,,,0,800,Clear,sky is clear,01n
1645466400,2022-02-21 18:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.97,,-2.25,-1.83,1.83,5.11,1003,,,67,6.35,268,,,,,,0,800,Clear,sky is clear,01n
1645470000,2022-02-21 19:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.14,,-2.29,-1.58,1.61,4.56,1003,,,66,6.27,265,,,,,,5,800,Clear,sky is clear,01n
1645473600,2022-02-21 20:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.42,,-2.05,3.42,0.61,4.67,1003,,,66,0.89,223,0.89,,,,,34,802,Clouds,scattered clouds,03n
1645477200,2022-02-21 21:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.78,,-1.39,-1.07,1.61,4.56,1003,,,68,7.03,258,,,,,,92,804,Clouds,overcast clouds,04n
1645480800,2022-02-21 22:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.33,,-0.27,3.33,1.57,5.11,1003,,,77,0.89,223,0.89,,,,,96,804,Clouds,overcast clouds,04n
1645484400,2022-02-21 23:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.98,,0.55,1.26,1.81,4.67,1004,,,84,1.79,252,3.58,0.21,,,,82,500,Rain,light rain,10n
1645488000,2022-02-22 00:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.72,,0.13,-1.47,2.02,4,1005,,,83,4.92,255,6.71,0.13,,,,58,500,Rain,light rain,10n
1645491600,2022-02-22 01:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.57,,-0.62,-0.85,1.81,4,1007,,,79,3.58,304,5.81,,,,,53,803,Clouds,broken clouds,04n
1645495200,2022-02-22 02:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.35,,-0.5,0.53,1.84,3.45,1008,,,81,1.79,250,2.68,,,,,47,802,Clouds,scattered clouds,03n
1645498800,2022-02-22 03:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.02,,-0.64,0.15,1.71,2.61,1008,,,82,1.79,275,3.58,,,,,47,802,Clouds,scattered clouds,03n
1645502400,2022-02-22 04:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,1.91,,-0.44,1.91,1.57,2.61,1009,,,84,0.89,278,1.79,,,,,68,803,Clouds,broken clouds,04n
1645506000,2022-02-22 05:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.24,,-0.16,-0.54,0.61,3.33,1009,,,84,2.68,253,2.68,,,,,93,804,Clouds,overcast clouds,04n
1645509600,2022-02-22 06:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.15,,-0.53,-0.64,1.28,3,1010,,,82,2.68,270,4.92,,,,,81,803,Clouds,broken clouds,04d
1645513200,2022-02-22 07:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,2.71,,0.12,0.02,1.82,3.56,1011,,,83,2.68,271,3.58,,,,,75,803,Clouds,broken clouds,04d
1645516800,2022-02-22 08:00:00 +0000 UTC,3600,PONY Garden,48.93031,15.26797,3.2,,0.26,0.61,2.45,4.05,1013,,,81,2.68,269,4.92,0.35,,,,84,500,Rain,light rain,10d
