SampleID,Auftrag,UID,Target,kingdom,phylum,class,order,family,genus,species,PercIDMin,PercIDMax,PercIDWM,LengthMin,LengthMax,LengthWM,EMin,EMax,EWM,OTUs,SequencesMin,SequencesMax,Sequences
IA-2022-04_02,IA-2022-04,2792761,Eukaryoten,NA,Cercozoa,Thecofilosea,Cryomonadida,Rhogostomidae,NA,Rhogostomidae sp.,96875,99219,98.9638367346939,128,128,128,9.95e-57,0,4.30187326530612e-53,5,3,126,147
IA-2022-04_02,IA-2022-04,2792763,Eukaryoten,NA,NA,Bigyra,Amphifilida,NA,Sorodiplophrys,Sorodiplophrys sp.,93798,93798,93798,129,129,129,1.32e-45,1.32e-45,1.32e-45,1,9,9,9
IA-2022-04_02,IA-2022-04,2799927,Eukaryoten,Metazoa,Nematoda,Chromadorea,Rhabditida,Tylenchulidae,Paratylenchus,Paratylenchus spp.,97183,97183,97183,142,142,142,2.09e-59,2.09e-59,2.09e-59,1,125,125,125
IA-2022-04_02,IA-2022-04,2802996,Eukaryoten,NA,Ciliophora,Spirotrichea,Sporadotrichida,Gonostomatidae,NA,NA,98333,98333,98333,120,120,120,1.19e-50,1.19e-50,1.19e-50,2,2,35,37
IA-2022-04_02,IA-2022-04,2838237,Eukaryoten,NA,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira sp.,97087,99029,98.4708857142857,101,103,102.828571428571,5.77e-43,1.25e-39,3.11436314285714e-40,5,2,21,35
IA-2022-04_02,IA-2022-04,2849683,Eukaryoten,NA,NA,Chrysophyceae,Chromulinales,Chromulinaceae,Spumella,Spumella similis,98425,100,99.2129333333333,126,127,126.933333333333,2.74e-57,1.65e-54,1.40862666666667e-55,4,2,24,30
IA-2022-04_02,IA-2022-04,2849684,Eukaryoten,NA,NA,Chrysophyceae,Chromulinales,Chromulinaceae,Spumella,Spumella sinechrysos,97638,100,98.8977333333333,127,127,127,7.61e-58,7.66e-53,3.57470725333333e-53,2,7,8,15
IA-2022-04_02,IA-2022-04,2877759,Eukaryoten,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma gelidoterrea,98.45,100,99.2401960784314,125,129,128.875816993464,2.16e-58,1.3e-55,6.26567320261438e-57,6,2,136,153
IA-2022-04_02,IA-2022-04,2877792,Eukaryoten,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Begerowomyces,Begerowomyces foliicola,91603,91603,91603,131,131,131,3.77e-41,3.77e-41,3.77e-41,1,4,4,4
IA-2022-04_02,IA-2022-04,2881058,Eukaryoten,NA,Ciliophora,Oligohymenophorea,Philasterida,Uronematidae,Homalogastra,Homalogastra similis,100,100,100,115,115,115,3.1e-51,3.1e-51,3.1e-51,1,4,4,4
IA-2022-04_02,IA-2022-04,3330,Pflanzen,Viridiplantae,Streptophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea spp.,98367,99.19,98.6413333333333,245,247,245.666666666667,2.65e-120,7.31e-116,4.87342166666667e-116,2,11,22,33
IA-2022-04_02,IA-2022-04,3501,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,Urtica dioica,100,100,100,251,251,251,2.07e-126,2.07e-126,2.07e-126,1,4,4,4
IA-2022-04_02,IA-2022-04,3516,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus incana,94068,94068,94068,236,236,236,4.31e-93,4.31e-93,4.31e-93,1,4,4,4
IA-2022-04_02,IA-2022-04,3659,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucumis,Cucumis sativus,99216,99608,99.5999452054795,255,255,255,5.86e-127,2.73e-125,1.13491780821918e-126,3,2,286,292
IA-2022-04_02,IA-2022-04,3662,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Cucurbita,Cucurbita spp.,95769,100,99.6373428571429,260,260,260,2.14e-131,4.73e-113,4.05428571428571e-114,2,3,32,125
IA-2022-04_02,IA-2022-04,3899,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium repens,100,100,100,232,232,232,6.89e-116,6.89e-116,6.89e-116,1,20,20,20
IA-2022-04_02,IA-2022-04,4039,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus carota,93191,99574,99.5253984771574,235,235,235,6.99e-116,2.58e-90,1.96446700507614e-92,2,3,391,394
IA-2022-04_02,IA-2022-04,4041,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Pastinaca,Pastinaca sativa,100,100,100,233,233,233,1.92e-116,1.92e-116,1.92e-116,1,86,86,86
IA-2022-04_02,IA-2022-04,4522,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Lolium,Lolium spp.,92444,100,99.5291470588235,223,225,223.117647058824,6.62e-111,5.31e-82,3.12352941176471e-83,3,2,62,68
IA-2022-04_02,IA-2022-04,29788,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium aparine,98.81,99603,98.9498555555555,252,252,252,2.69e-125,2.08e-121,1.67034045555556e-121,4,30,578,720
IA-2022-04_02,IA-2022-04,39358,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella vulgaris,99582,99582,99582,239,239,239,4.26e-118,4.26e-118,4.26e-118,1,16,16,16
IA-2022-04_02,IA-2022-04,39388,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,Verbascum thapsus,100,100,100,233,233,233,1.92e-116,1.92e-116,1.92e-116,1,4,4,4
IA-2022-04_02,IA-2022-04,39414,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago spp.,99533,99533,99533,214,214,214,2.95e-104,2.95e-104,2.95e-104,1,48,48,48
IA-2022-04_02,IA-2022-04,42229,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus avium,92.35,99537,99.5071190082645,183,216,215.890909090909,2.31e-105,9.03e-65,2.98512396694215e-67,5,2,335,605
IA-2022-04_02,IA-2022-04,50207,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus spp.,99145,99573,99.5452295081967,232,234,233.562841530055,2.5e-115,1.16e-113,1.61680327868852e-114,3,23,263,366
IA-2022-04_02,IA-2022-04,57577,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium pratense,99556,99556,99556,225,225,225,2.41e-110,2.41e-110,2.41e-110,1,57,57,57
IA-2022-04_02,IA-2022-04,75711,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix spp.,100,100,100,221,221,221,8.47e-110,8.47e-110,8.47e-110,1,11,11,11
IA-2022-04_02,IA-2022-04,78630,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula spp.,94421,100,99.6170958083832,232,233,232.077844311377,6.89e-116,3.31e-94,1.38779161680563e-95,4,2,154,167
IA-2022-04_02,IA-2022-04,78632,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,Corylus spp.,94017,99142,98.4431363636364,233,234,233.136363636364,4.17e-113,4.31e-93,5.87727272727273e-94,2,12,76,88
IA-2022-04_02,IA-2022-04,89678,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Lolium,Lolium canariense,98655,98655,98655,223,223,223,6.67e-106,6.67e-106,6.67e-106,1,23,23,23
IA-2022-04_02,IA-2022-04,93036,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa spp.,90135,99.55,99.3775266009852,220,224,221.950246305419,3.94e-108,4.16e-73,4.10041385977537e-76,17,2,1892,2030
IA-2022-04_02,IA-2022-04,98504,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Matricaria,Matricaria chamomilla,96698,100,99.0781716287215,173,212,211.15411558669,8.12e-105,0,1.05078809107331e-83,10,2,304,571
IA-2022-04_02,IA-2022-04,109069,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus spp.,94017,100,99.9323855353075,170,237,236.641230068337,1.18e-118,2.02e-66,2.3006961047836e-69,8,2,1732,1756
IA-2022-04_02,IA-2022-04,122532,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis biennis,94419,98985,97.3745333333333,197,215,213.8,2.59e-100,2.65e-85,7.95000010466668e-86,3,2,19,30
IA-2022-04_02,IA-2022-04,127977,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Anthemis,Anthemis arvensis,97.63,99526,99.3427731092437,211,211,211,1.35e-102,6.33e-96,3.79211286554622e-97,4,2,106,119
IA-2022-04_02,IA-2022-04,140653,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus spp.,99074,99565,99.5616137931034,216,230,229.903448275862,1.49e-112,1.07e-103,7.37931182455173e-106,2,5,720,725
IA-2022-04_02,IA-2022-04,145839,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Festuca,Festuca coerulescens,91518,91964,91.6964,224,224,224,2.47e-80,1.15e-78,6.9988e-79,2,2,3,5
IA-2022-04_02,IA-2022-04,165094,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa infirma,95475,98.19,97.5458050847458,221,221,221,3.97e-103,4.03e-93,6.48996271465686e-94,4,6,83,118
IA-2022-04_02,IA-2022-04,176602,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Galinsoga,Galinsoga parviflora,97449,97449,97449,196,196,196,2.04e-86,2.04e-86,2.04e-86,1,4,4,4
IA-2022-04_02,IA-2022-04,176602,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,98578,100,99.4263775510204,211,236,226.867346938776,4.2e-118,2.92e-99,9.83265306411735e-100,3,7,58,98
IA-2022-04_02,IA-2022-04,268024,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis nicaeensis,93458,93458,93458,214,214,214,4.39e-83,4.39e-83,4.39e-83,1,2,2,2
IA-2022-04_02,IA-2022-04,268032,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis vesicaria,92083,99167,98.7664609053498,240,240,240,1.55e-117,4.4e-88,9.95884774129218e-90,5,3,361,486
IA-2022-04_02,IA-2022-04,268080,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Lapsana,Lapsana communis,91949,99574,99.1346324921136,235,239,235.182965299685,6.99e-116,7.3e-86,3.45427164057666e-88,12,2,545,634
IA-2022-04_02,IA-2022-04,282726,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea clavennae,99052,99052,99052,211,211,211,6.28e-101,6.28e-101,6.28e-101,1,11,11,11
IA-2022-04_02,IA-2022-04,282767,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea setacea,97.63,100,99.9617741935484,210,211,210.895161290323,2.9e-104,6.33e-96,1.0209681058871e-97,3,2,109,124
IA-2022-04_02,IA-2022-04,310494,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron spp.,93333,100,99.9947884176927,168,225,217.980392156863,3.88e-108,4.9e-67,2.234382124943e-70,3,2,4382,4386
IA-2022-04_02,IA-2022-04,376534,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spp.,100,100,100,226,226,226,1.45e-112,1.45e-112,1.45e-112,2,6,21,27
IA-2022-04_02,IA-2022-04,388918,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonum,Polygonum lapathifolium,100,100,100,255,255,255,1.26e-128,1.26e-128,1.26e-128,1,53,53,53
IA-2022-04_02,IA-2022-04,509677,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis neglecta,94979,97908,97.7069705882353,239,239,239,5.55e-112,3.32e-99,9.76478333338339e-101,4,2,92,102
IA-2022-04_02,IA-2022-04,649009,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,NA,NA,91518,100,98.7577083333333,223,224,223.22619047619,1.85e-111,1.15e-78,1.02678574345238e-79,7,2,125,168
IA-2022-04_02,IA-2022-04,1052851,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,95299,95299,95299,234,234,234,4.26e-98,4.26e-98,4.26e-98,1,3,3,3
IA-2022-04_02,IA-2022-04,1544645,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Poa,Poa trivialis,99095,99095,99095,221,221,221,1.83e-106,1.83e-106,1.83e-106,1,99,99,99
IA-2022-04_02,IA-2022-04,2065958,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,Taraxacum spp.,92.05,99576,99.505567137005,234,239,235.892580791989,7.03e-116,1.6e-87,1.09239872553482e-89,7,2,2018,2362
IA-2022-04_02,IA-2022-04,2849586,Pflanzen,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,NA,NA,94977,99569,99.3649111111111,219,232,231.422222222222,3.2e-114,9.23e-90,4.10222222222222e-91,2,2,43,45
IA-2022-04_02,IA-2022-04,5150,Pilze,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium spp.,100,100,100,302,302,302,0,0,0,1,31,31,31
IA-2022-04_02,IA-2022-04,5350,Pilze,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis spp.,100,100,100,343,343,343,0,0,0,1,4,4,4
IA-2022-04_02,IA-2022-04,5507,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum,97.306,99.324,98.89716667,296,297,296.1,0,0,0,5,2,14,30
IA-2022-04_02,IA-2022-04,5544,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma spp.,100,100,100,320,320,320,0,0,0,1,3,3,3
IA-2022-04_02,IA-2022-04,27337,Pilze,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,Verticillium dahliae,99.06,99.06,99.06,319,319,319,0,0,0,1,11,11,11
IA-2022-04_02,IA-2022-04,29829,Pilze,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Lipomycetaceae,Lipomyces,Lipomyces starkeyi,100,100,100,330,330,330,0,0,0,1,5,5,5
IA-2022-04_02,IA-2022-04,29902,Pilze,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia frigida,100,100,100,381,381,381,0,0,0,1,5,5,5
IA-2022-04_02,IA-2022-04,40409,Pilze,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma spp.,100,100,100,378,378,378,0,0,0,1,54,54,54
IA-2022-04_02,IA-2022-04,40658,Pilze,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella spp.,99.686,99.686,99.686,318,318,318,0,0,0,1,49,49,49
IA-2022-04_02,IA-2022-04,41804,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella polycephala,100,100,100,399,399,399,0,0,0,1,63,63,63
IA-2022-04_02,IA-2022-04,46453,Pilze,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Thelebolus,Thelebolus spp.,98.299,100,99.514,294,296,295.4285714,0,0,0,2,2,5,7
IA-2022-04_02,IA-2022-04,49224,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma hamatum,100,100,100,319,319,319,0,0,0,1,17,17,17
IA-2022-04_02,IA-2022-04,58153,Pilze,Fungi,Mucoromycota,Glomeromycetes,Diversisporales,NA,Entrophospora,Entrophospora infrequens,98.084,98.084,98.084,261,261,261,0,0,0,1,8,8,8
IA-2022-04_02,IA-2022-04,61235,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium equiseti,90.94,100,99.7434382,297,299,298.9325843,0,0,0,3,2,85,89
IA-2022-04_02,IA-2022-04,64495,Pilze,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus arrhizus,99.701,99.701,99.701,335,335,335,0,0,0,1,37,37,37
IA-2022-04_02,IA-2022-04,64518,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella alpina,92.365,99.505,97.465,404,406,404.5714286,0,0,0,2,2,5,7
IA-2022-04_02,IA-2022-04,64522,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia gamsii,95.577,99.751,97.25814286,396,407,400.5714286,0,0,0,3,2,3,7
IA-2022-04_02,IA-2022-04,64523,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila humilis,99.483,99.483,99.483,387,387,387,0,0,0,1,40,40,40
IA-2022-04_02,IA-2022-04,64524,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia hyalina,97.506,100,99.59774194,401,401,401,0,0,0,2,5,26,31
IA-2022-04_02,IA-2022-04,64525,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila spp.,99.225,100,99.29451282,387,388,387.0512821,0,0,0,3,4,65,78
IA-2022-04_02,IA-2022-04,64525,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila minutissima,92.172,99.744,99.55871382,390,396,390.125,0,0,0,8,2,265,304
IA-2022-04_02,IA-2022-04,64636,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Marquandomyces,Marquandomyces marquandii,100,100,100,346,346,346,0,0,0,1,4,4,4
IA-2022-04_02,IA-2022-04,69773,Pilze,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium spp.,100,100,100,307,311,308.3333333,0,0,0,2,2,4,6
IA-2022-04_02,IA-2022-04,70117,Pilze,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Lophotrichus,Lophotrichus fimeti,99.683,99.683,99.683,315,315,315,0,0,0,1,318,318,318
IA-2022-04_02,IA-2022-04,71705,Pilze,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus flocculosus,95.798,99.716,99.36071672,352,357,352.3356086,0,0,0,6,3,759,879
IA-2022-04_02,IA-2022-04,73174,Pilze,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus fulvescens,96.99,100,99.71492308,297,302,297.6615385,0,0,0,6,2,93,130
IA-2022-04_02,IA-2022-04,79858,Pilze,Fungi,Ascomycota,Leotiomycetes,NA,Pseudeurotiaceae,Pseudogymnoascus,Pseudogymnoascus pannorum,97.959,100,99.14871795,294,296,295.2564103,0,0,0,6,2,12,39
IA-2022-04_02,IA-2022-04,82515,Pilze,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum dulcitum,100,100,100,316,316,316,0,0,0,1,38,38,38
IA-2022-04_02,IA-2022-04,89423,Pilze,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Aphanoascus,Aphanoascus keratinophilus,100,100,100,303,303,303,0,0,0,1,6,6,6
IA-2022-04_02,IA-2022-04,89915,Pilze,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma aeria,99.737,99.737,99.737,380,380,380,0,0,0,1,12,12,12
IA-2022-04_02,IA-2022-04,92394,Pilze,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,Ascobolus denudatus,94.719,98.675,98.5811156,302,303,302.007609,0,0,0,18,2,3145,3417
IA-2022-04_02,IA-2022-04,95332,Pilze,Fungi,Ascomycota,Leotiomycetes,NA,Pseudeurotiaceae,Pseudeurotium,Pseudeurotium zonatum,98.311,98.311,98.311,296,296,296,0,0,0,1,4,4,4
IA-2022-04_02,IA-2022-04,97330,Pilze,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys amerospora,100,100,100,316,316,316,0,0,0,1,6,6,6
IA-2022-04_02,IA-2022-04,104414,Pilze,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma terricola,100,100,100,383,383,383,0,0,0,1,125,125,125
IA-2022-04_02,IA-2022-04,109876,Pilze,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Catenariaceae,Catenaria,Catenaria anguillulae,90.991,90.991,90.991,111,111,111,0,0,0,1,9,9,9
IA-2022-04_02,IA-2022-04,117187,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium verticillioides,98.667,98.667,98.667,300,300,300,0,0,0,1,8,8,8
IA-2022-04_02,IA-2022-04,117819,Pilze,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces lactosolyticus,100,100,100,323,323,323,0,0,0,1,20,20,20
IA-2022-04_02,IA-2022-04,155880,Pilze,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Botryotrichum,Botryotrichum spp.,98.35,99.338,99.25208696,302,303,302.0869565,0,0,0,2,2,21,23
IA-2022-04_02,IA-2022-04,164539,Pilze,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Tetracladium,Tetracladium maxilliforme,100,100,100,294,294,294,0,0,0,1,13,13,13
IA-2022-04_02,IA-2022-04,164540,Pilze,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Tetracladium,Tetracladium spp.,100,100,100,295,295,295,0,0,0,2,16,50,89
IA-2022-04_02,IA-2022-04,169388,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium solani,98.428,99.686,99.63218333,296,318,300.2378788,0,0,0,14,2,409,660
IA-2022-04_02,IA-2022-04,186354,Pilze,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,Cephalotrichum stemonitis,99.701,100,99.78642857,334,334,334,0,0,0,2,2,5,7
IA-2022-04_02,IA-2022-04,186368,Pilze,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Wardomyces,Wardomyces inflatus,94.186,99.701,99.56482716,335,344,335.2222222,0,0,0,2,2,79,81
IA-2022-04_02,IA-2022-04,225610,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium domesticum,100,100,100,312,312,312,0,0,0,1,10,10,10
IA-2022-04_02,IA-2022-04,231758,Pilze,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,Didymella cucurbitacearum,100,100,100,304,304,304,0,0,0,1,3,3,3
IA-2022-04_02,IA-2022-04,256645,Pilze,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Dendryphion,Dendryphion nanum,100,100,100,305,399,340.25,0,0,0,2,3,5,8
IA-2022-04_02,IA-2022-04,269155,Pilze,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Flagelloscypha,Flagelloscypha minutissima,98.473,99.491,99.47329565,393,393,393,0,0,0,2,2,113,115
IA-2022-04_02,IA-2022-04,279327,Pilze,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Apiotrichum,Apiotrichum spp.,99.054,100,99.63211111,316,317,316.3888889,0,0,0,2,7,11,18
IA-2022-04_02,IA-2022-04,290618,Pilze,Fungi,Ascomycota,Leotiomycetes,NA,NA,Leohumicola,Leohumicola minima,96.949,96.949,96.949,295,295,295,0,0,0,1,3,3,3
IA-2022-04_02,IA-2022-04,303669,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria spp.,100,100,100,310,310,310,0,0,0,1,13,13,13
IA-2022-04_02,IA-2022-04,310910,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,Linnemannia elongata,95.355,100,99.65592593,397,409,397.8888889,0,0,0,2,2,25,27
IA-2022-04_02,IA-2022-04,314043,Pilze,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora,Cercophora caudata,98.333,98.333,98.333,300,300,300,0,0,0,1,5,5,5
IA-2022-04_02,IA-2022-04,325672,Pilze,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia spp.,99.338,100,99.78248571,301,302,301.3285714,0,0,0,2,69,141,210
IA-2022-04_02,IA-2022-04,330529,Pilze,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Zopfiella,Zopfiella tabulata,99.329,99.329,99.329,298,298,298,0,0,0,1,4,4,4
IA-2022-04_02,IA-2022-04,336786,Pilze,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Orbicula,Orbicula parietina,97.5,99.375,99.36071429,320,320,320,0,0,0,3,2,346,350
IA-2022-04_02,IA-2022-04,364373,Pilze,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,Onygenales sp.,97.973,99.661,99.49810909,295,296,295.0636364,0,0,0,5,2,94,135
IA-2022-04_02,IA-2022-04,382552,Pilze,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,NA,Operculomyces,Operculomyces laminatus,96.569,96.569,96.569,408,408,408,0,0,0,1,4,4,4
IA-2022-04_02,IA-2022-04,382560,Pilze,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiaceae,Rhizophydium,Rhizophydium sp.,98.611,98.889,98.62335556,360,360,360,0,0,0,2,2,43,45
IA-2022-04_02,IA-2022-04,438778,Pilze,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,Podospora multipilosa,99.664,99.664,99.664,298,298,298,0,0,0,1,5,5,5
IA-2022-04_02,IA-2022-04,460948,Pilze,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium spp.,98.99,100,99.79196078,297,310,301.1666667,0,0,0,7,2,48,102
IA-2022-04_02,IA-2022-04,529467,Pilze,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,NA,NA,100,100,100,398,400,399.7272727,0,0,0,2,6,38,44
